ReceiptTS,Source,mktTS,px,qty,side
2021-05-16 16:32:54.523162578+00:00,Binance,2021-05-16 16:32:54.387000+00:00,47523.0,0.002533,Sell
2021-05-16 16:32:54.568953848+00:00,Binance,2021-05-16 16:32:54.425000+00:00,47523.0,0.010559,Sell
2021-05-16 16:32:54.569196384+00:00,Binance,2021-05-16 16:32:54.447000+00:00,47523.01,0.00327,Buy
2021-05-16 16:32:54.575461737+00:00,Binance,2021-05-16 16:32:54.447000+00:00,47526.95,0.01473,Buy
2021-05-16 16:32:54.589844104+00:00,Binance,2021-05-16 16:32:54.462000+00:00,47526.94,0.000253,Sell
2021-05-16 16:32:54.598371074+00:00,Binance,2021-05-16 16:32:54.472000+00:00,47526.94,0.0019,Sell
2021-05-16 16:32:54.655802414+00:00,Binance,2021-05-16 16:32:54.514000+00:00,47526.94,0.010096,Sell
2021-05-16 16:32:54.656157212+00:00,Binance,2021-05-16 16:32:54.526000+00:00,47526.94,0.045692,Sell
2021-05-16 16:32:54.714085629+00:00,Binance,2021-05-16 16:32:54.576000+00:00,47528.69,0.002025,Sell
2021-05-16 16:32:54.714165113+00:00,Binance,2021-05-16 16:32:54.582000+00:00,47528.69,0.009368,Sell
2021-05-16 16:32:54.725413197+00:00,Binance,2021-05-16 16:32:54.598000+00:00,47528.7,0.00051,Buy
2021-05-16 16:32:54.744805297+00:00,Binance,2021-05-16 16:32:54.598000+00:00,47529.52,0.012979,Buy
2021-05-16 16:32:54.757999260+00:00,Binance,2021-05-16 16:32:54.619000+00:00,47529.52,0.0183,Buy
2021-05-16 16:32:54.758022378+00:00,Binance,2021-05-16 16:32:54.622000+00:00,47529.51,0.005792,Sell
2021-05-16 16:32:54.799528579+00:00,Binance,2021-05-16 16:32:54.676000+00:00,47529.7,0.003701,Sell
2021-05-16 16:32:54.843247682+00:00,Binance,2021-05-16 16:32:54.718000+00:00,47529.7,0.01776,Sell
2021-05-16 16:32:54.867125420+00:00,Binance,2021-05-16 16:32:54.723000+00:00,47529.7,0.000515,Sell
2021-05-16 16:32:54.871860730+00:00,FTXUS,2021-05-16 16:32:54.764636+00:00,47511.0,0.0106,Buy
2021-05-16 16:32:54.895114875+00:00,Binance,2021-05-16 16:32:54.770000+00:00,47529.7,0.036775,Sell
2021-05-16 16:32:54.936050174+00:00,Binance,2021-05-16 16:32:54.784000+00:00,47529.71,0.000518,Buy
2021-05-16 16:32:54.953229098+00:00,Binance,2021-05-16 16:32:54.814000+00:00,47529.71,0.02939,Buy
2021-05-16 16:32:54.953252522+00:00,Binance,2021-05-16 16:32:54.816000+00:00,47529.71,0.006698,Buy
2021-05-16 16:32:55.017137340+00:00,Binance,2021-05-16 16:32:54.881000+00:00,47529.7,0.00079,Sell
2021-05-16 16:32:55.017406873+00:00,Binance,2021-05-16 16:32:54.893000+00:00,47529.7,0.000252,Sell
2021-05-16 16:32:55.047900783+00:00,Binance,2021-05-16 16:32:54.925000+00:00,47529.7,0.049571,Sell
2021-05-16 16:32:55.087801195+00:00,Binance,2021-05-16 16:32:54.940000+00:00,47529.71,0.002071,Buy
2021-05-16 16:32:55.087861445+00:00,Binance,2021-05-16 16:32:54.940000+00:00,47533.71,0.006255,Buy
2021-05-16 16:32:55.087882788+00:00,Binance,2021-05-16 16:32:54.940000+00:00,47536.22,0.0004,Buy
2021-05-16 16:32:55.087902220+00:00,Binance,2021-05-16 16:32:54.940000+00:00,47537.89,0.001792,Buy
2021-05-16 16:32:55.184758684+00:00,Binance,2021-05-16 16:32:55.041000+00:00,47535.48,0.009313,Sell
2021-05-16 16:32:55.184815190+00:00,Binance,2021-05-16 16:32:55.043000+00:00,47535.48,0.000648,Sell
2021-05-16 16:32:55.225907930+00:00,Binance,2021-05-16 16:32:55.070000+00:00,47535.48,0.007544,Sell
2021-05-16 16:32:55.255059727+00:00,Binance,2021-05-16 16:32:55.100000+00:00,47535.48,0.037881,Sell
2021-05-16 16:32:55.255120473+00:00,Binance,2021-05-16 16:32:55.110000+00:00,47535.48,0.075961,Sell
2021-05-16 16:32:55.300091040+00:00,Binance,2021-05-16 16:32:55.165000+00:00,47535.48,0.011431,Sell
2021-05-16 16:32:55.309648293+00:00,Binance,2021-05-16 16:32:55.168000+00:00,47535.48,0.01069,Sell
2021-05-16 16:32:55.309702211+00:00,Binance,2021-05-16 16:32:55.171000+00:00,47535.48,0.044338,Sell
2021-05-16 16:32:55.357582602+00:00,Binance,2021-05-16 16:32:55.218000+00:00,47535.48,0.014823,Sell
2021-05-16 16:32:55.371580270+00:00,Binance,2021-05-16 16:32:55.235000+00:00,47535.48,0.219197,Sell
2021-05-16 16:32:55.455739080+00:00,Binance,2021-05-16 16:32:55.271000+00:00,47535.48,0.127473,Sell
2021-05-16 16:32:55.455797104+00:00,Binance,2021-05-16 16:32:55.271000+00:00,47535.48,4.2e-05,Sell
2021-05-16 16:32:55.455818726+00:00,Binance,2021-05-16 16:32:55.271000+00:00,47534.64,0.000544,Sell
2021-05-16 16:32:55.455854431+00:00,Binance,2021-05-16 16:32:55.298000+00:00,47535.49,0.007477,Buy
2021-05-16 16:32:55.455911072+00:00,Binance,2021-05-16 16:32:55.305000+00:00,47535.48,0.067315,Sell
2021-05-16 16:32:55.455929738+00:00,Binance,2021-05-16 16:32:55.309000+00:00,47535.48,0.00625,Sell
2021-05-16 16:32:55.484455541+00:00,Binance,2021-05-16 16:32:55.329000+00:00,47535.48,0.215541,Sell
2021-05-16 16:32:55.493303342+00:00,OKEx,2021-05-16 16:32:55.315000+00:00,47533.7,0.00378633,Buy
2021-05-16 16:32:55.499015455+00:00,Binance,2021-05-16 16:32:55.347000+00:00,47535.48,0.000698,Sell
2021-05-16 16:32:55.502938902+00:00,OKEx,2021-05-16 16:32:55.320000+00:00,47533.7,0.00378948,Buy
2021-05-16 16:32:55.520230393+00:00,Binance,2021-05-16 16:32:55.372000+00:00,47535.48,0.001472,Sell
2021-05-16 16:32:55.520364514+00:00,Binance,2021-05-16 16:32:55.376000+00:00,47535.48,0.023095,Sell
2021-05-16 16:32:55.648274247+00:00,Binance,2021-05-16 16:32:55.486000+00:00,47535.48,0.002534,Sell
2021-05-16 16:32:55.648303343+00:00,Binance,2021-05-16 16:32:55.486000+00:00,47535.48,0.001472,Sell
2021-05-16 16:32:55.648317848+00:00,Binance,2021-05-16 16:32:55.486000+00:00,47535.48,0.002531,Sell
2021-05-16 16:32:55.648331310+00:00,Binance,2021-05-16 16:32:55.487000+00:00,47535.48,0.002531,Sell
2021-05-16 16:32:55.648345287+00:00,Binance,2021-05-16 16:32:55.487000+00:00,47535.48,0.004218,Sell
2021-05-16 16:32:55.656451321+00:00,OKEx,2021-05-16 16:32:55.476000+00:00,47533.7,0.00027686,Sell
2021-05-16 16:32:55.666113989+00:00,Binance,2021-05-16 16:32:55.512000+00:00,47535.48,0.095691,Sell
2021-05-16 16:32:55.666264293+00:00,Binance,2021-05-16 16:32:55.527000+00:00,47535.48,0.000391,Sell
2021-05-16 16:32:55.708072984+00:00,Binance,2021-05-16 16:32:55.567000+00:00,47535.49,0.018,Buy
2021-05-16 16:32:55.708270938+00:00,Binance,2021-05-16 16:32:55.577000+00:00,47535.48,0.001472,Sell
2021-05-16 16:32:55.764092679+00:00,Binance,2021-05-16 16:32:55.626000+00:00,47535.48,0.000324,Sell
2021-05-16 16:32:55.789298427+00:00,Binance,2021-05-16 16:32:55.662000+00:00,47535.48,0.002528,Sell
2021-05-16 16:32:55.799891051+00:00,Binance,2021-05-16 16:32:55.673000+00:00,47535.49,0.003461,Buy
2021-05-16 16:32:55.876177460+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47535.48,0.254896,Sell
2021-05-16 16:32:55.885499943+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47535.46,0.017188,Sell
2021-05-16 16:32:55.885555385+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47535.44,0.017188,Sell
2021-05-16 16:32:55.885577816+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47535.06,0.006,Sell
2021-05-16 16:32:55.885596481+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47535.0,0.045135,Sell
2021-05-16 16:32:55.885610534+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47534.64,0.005456,Sell
2021-05-16 16:32:55.885624812+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47533.79,0.006,Sell
2021-05-16 16:32:55.885639016+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47529.71,0.00042,Sell
2021-05-16 16:32:55.885653671+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47529.61,0.006,Sell
2021-05-16 16:32:55.895331589+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47528.45,0.072102,Sell
2021-05-16 16:32:55.895387868+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47528.44,0.1,Sell
2021-05-16 16:32:55.914528394+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47528.15,0.1,Sell
2021-05-16 16:32:55.920107192+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47527.82,0.006,Sell
2021-05-16 16:32:55.920134980+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47524.97,0.006,Sell
2021-05-16 16:32:55.920154617+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47522.57,0.324394,Sell
2021-05-16 16:32:55.920168728+00:00,Binance,2021-05-16 16:32:55.756000+00:00,47522.55,0.031481,Sell
2021-05-16 16:32:55.927039722+00:00,Binance,2021-05-16 16:32:55.772000+00:00,47535.48,0.03002,Sell
2021-05-16 16:32:55.927085147+00:00,Binance,2021-05-16 16:32:55.775000+00:00,47535.48,0.011039,Sell
2021-05-16 16:32:55.927099661+00:00,Binance,2021-05-16 16:32:55.776000+00:00,47535.48,0.065385,Sell
2021-05-16 16:32:55.927115229+00:00,Binance,2021-05-16 16:32:55.776000+00:00,47531.57,0.019578,Sell
2021-05-16 16:32:55.932633092+00:00,Binance,2021-05-16 16:32:55.779000+00:00,47531.57,0.000611,Sell
2021-05-16 16:32:55.943245195+00:00,Binance,2021-05-16 16:32:55.801000+00:00,47535.44,0.0183,Buy
2021-05-16 16:32:55.957086102+00:00,Binance,2021-05-16 16:32:55.832000+00:00,47530.49,0.044135,Sell
2021-05-16 16:32:55.982302966+00:00,Binance,2021-05-16 16:32:55.843000+00:00,47532.84,0.000744,Buy
2021-05-16 16:32:55.988755138+00:00,Binance,2021-05-16 16:32:55.865000+00:00,47530.49,0.00229,Sell
2021-05-16 16:32:56.010246289+00:00,Binance,2021-05-16 16:32:55.880000+00:00,47530.49,0.044134,Sell
2021-05-16 16:32:56.010297865+00:00,Binance,2021-05-16 16:32:55.889000+00:00,47530.5,0.0183,Buy
2021-05-16 16:32:56.047513991+00:00,Binance,2021-05-16 16:32:55.921000+00:00,47530.5,0.020712,Buy
2021-05-16 16:32:56.047592544+00:00,Binance,2021-05-16 16:32:55.925000+00:00,47530.49,0.044134,Sell
2021-05-16 16:32:56.067863904+00:00,Binance,2021-05-16 16:32:55.949000+00:00,47530.49,0.000429,Sell
2021-05-16 16:32:56.114480914+00:00,Binance,2021-05-16 16:32:55.976000+00:00,47530.49,0.044134,Sell
2021-05-16 16:32:56.130130971+00:00,Binance,2021-05-16 16:32:55.988000+00:00,47530.5,0.116227,Buy
2021-05-16 16:32:56.130150343+00:00,Binance,2021-05-16 16:32:55.988000+00:00,47532.66,0.012404,Buy
2021-05-16 16:32:56.130163888+00:00,Binance,2021-05-16 16:32:55.988000+00:00,47535.0,0.071629,Buy
2021-05-16 16:32:56.136014019+00:00,Binance,2021-05-16 16:32:56.014000+00:00,47532.87,0.01,Sell
2021-05-16 16:32:56.161836356+00:00,Binance,2021-05-16 16:32:56.018000+00:00,47532.87,0.27,Sell
2021-05-16 16:32:56.161855917+00:00,Binance,2021-05-16 16:32:56.019000+00:00,47532.87,0.05,Sell
2021-05-16 16:32:56.177856934+00:00,Binance,2021-05-16 16:32:56.024000+00:00,47532.87,0.10522,Sell
2021-05-16 16:32:56.177947366+00:00,Binance,2021-05-16 16:32:56.026000+00:00,47532.87,0.00478,Sell
2021-05-16 16:32:56.181627535+00:00,OKEx,2021-05-16 16:32:55.996000+00:00,47533.7,0.0236733,Sell
2021-05-16 16:32:56.181795927+00:00,OKEx,2021-05-16 16:32:55.996000+00:00,47533.7,0.004,Sell
2021-05-16 16:32:56.181871888+00:00,OKEx,2021-05-16 16:32:55.996000+00:00,47533.7,0.00224925,Sell
2021-05-16 16:32:56.181941001+00:00,OKEx,2021-05-16 16:32:55.996000+00:00,47533.7,0.00133745,Sell
2021-05-16 16:32:56.184941279+00:00,Binance,2021-05-16 16:32:56.036000+00:00,47532.87,0.004,Sell
2021-05-16 16:32:56.184956384+00:00,Binance,2021-05-16 16:32:56.036000+00:00,47532.74,0.002,Sell
2021-05-16 16:32:56.186105663+00:00,Binance,2021-05-16 16:32:56.053000+00:00,47532.74,0.002,Sell
2021-05-16 16:32:56.191438482+00:00,OKEx,2021-05-16 16:32:56.013000+00:00,47533.7,1.57e-06,Sell
2021-05-16 16:32:56.203140771+00:00,Binance,2021-05-16 16:32:56.059000+00:00,47532.74,0.002,Sell
2021-05-16 16:32:56.203207761+00:00,Binance,2021-05-16 16:32:56.059000+00:00,47530.5,0.00042,Sell
2021-05-16 16:32:56.203229389+00:00,Binance,2021-05-16 16:32:56.059000+00:00,47530.49,0.006,Sell
2021-05-16 16:32:56.234019748+00:00,Binance,2021-05-16 16:32:56.113000+00:00,47530.36,0.01,Buy
2021-05-16 16:32:56.253637419+00:00,Binance,2021-05-16 16:32:56.113000+00:00,47530.37,0.010621,Buy
2021-05-16 16:32:56.258303791+00:00,OKEx,2021-05-16 16:32:56.080000+00:00,47531.1,0.01038,Sell
2021-05-16 16:32:56.264866930+00:00,Binance,2021-05-16 16:32:56.132000+00:00,47530.36,0.006312,Buy
2021-05-16 16:32:56.294629004+00:00,Binance,2021-05-16 16:32:56.174000+00:00,47530.36,0.006312,Buy
2021-05-16 16:32:56.327329144+00:00,Binance,2021-05-16 16:32:56.186000+00:00,47530.35,0.00148,Sell
2021-05-16 16:32:56.363007765+00:00,Binance,2021-05-16 16:32:56.238000+00:00,47530.35,0.000809,Sell
2021-05-16 16:32:56.432009700+00:00,Binance,2021-05-16 16:32:56.273000+00:00,47530.35,0.010705,Sell
2021-05-16 16:32:56.461789028+00:00,Binance,2021-05-16 16:32:56.328000+00:00,47530.35,0.235005,Sell
2021-05-16 16:32:56.461820846+00:00,Binance,2021-05-16 16:32:56.328000+00:00,47529.02,0.006,Sell
2021-05-16 16:32:56.461846628+00:00,Binance,2021-05-16 16:32:56.328000+00:00,47526.43,0.016312,Sell
2021-05-16 16:32:56.461873340+00:00,Binance,2021-05-16 16:32:56.328000+00:00,47524.84,0.070001,Sell
2021-05-16 16:32:56.461903825+00:00,Binance,2021-05-16 16:32:56.328000+00:00,47524.83,0.011711,Sell
2021-05-16 16:32:56.470644539+00:00,Binance,2021-05-16 16:32:56.331000+00:00,47524.83,0.088289,Sell
2021-05-16 16:32:56.470713775+00:00,Binance,2021-05-16 16:32:56.331000+00:00,47524.08,0.093231,Sell
2021-05-16 16:32:56.484225102+00:00,Binance,2021-05-16 16:32:56.346000+00:00,47529.71,0.001261,Buy
2021-05-16 16:32:56.495909724+00:00,OKEx,2021-05-16 16:32:56.302000+00:00,47528.1,0.01,Buy
2021-05-16 16:32:56.496069573+00:00,OKEx,2021-05-16 16:32:56.302000+00:00,47528.1,0.01104014,Buy
2021-05-16 16:32:56.509025746+00:00,Binance,2021-05-16 16:32:56.359000+00:00,47527.59,0.006,Sell
2021-05-16 16:32:56.515556224+00:00,Binance,2021-05-16 16:32:56.373000+00:00,47527.59,0.019942,Sell
2021-05-16 16:32:56.515574954+00:00,Binance,2021-05-16 16:32:56.378000+00:00,47527.59,0.006,Sell
2021-05-16 16:32:56.546641415+00:00,Binance,2021-05-16 16:32:56.427000+00:00,47527.59,0.001439,Sell
2021-05-16 16:32:56.560146948+00:00,Binance,2021-05-16 16:32:56.441000+00:00,47527.59,0.002095,Sell
2021-05-16 16:32:56.635573918+00:00,Binance,2021-05-16 16:32:56.515000+00:00,47527.6,0.01035,Buy
2021-05-16 16:32:56.644591+00:00,Binance,2021-05-16 16:32:56.523000+00:00,47527.59,0.002598,Sell
2021-05-16 16:32:56.698152806+00:00,Binance,2021-05-16 16:32:56.565000+00:00,47527.6,0.000609,Buy
2021-05-16 16:32:56.713658842+00:00,Binance,2021-05-16 16:32:56.582000+00:00,47527.59,0.003161,Sell
2021-05-16 16:32:56.762764393+00:00,Binance,2021-05-16 16:32:56.644000+00:00,47527.6,0.008163,Sell
2021-05-16 16:32:56.806904915+00:00,Binance,2021-05-16 16:32:56.681000+00:00,47527.61,0.02,Buy
2021-05-16 16:32:56.855329161+00:00,Binance,2021-05-16 16:32:56.726000+00:00,47527.61,0.0178,Buy
2021-05-16 16:32:56.928422936+00:00,OKEx,2021-05-16 16:32:56.750000+00:00,47528.0,0.0025255,Sell
2021-05-16 16:32:56.928480072+00:00,Binance,2021-05-16 16:32:56.810000+00:00,47529.67,0.017,Sell
2021-05-16 16:32:56.951896795+00:00,Binance,2021-05-16 16:32:56.826000+00:00,47529.69,0.000392,Buy
2021-05-16 16:32:56.975764824+00:00,OKEx,2021-05-16 16:32:56.795000+00:00,47528.0,1.091e-05,Sell
2021-05-16 16:32:56.980388200+00:00,Binance,2021-05-16 16:32:56.852000+00:00,47529.68,0.00042,Sell
2021-05-16 16:32:57.060930051+00:00,Binance,2021-05-16 16:32:56.926000+00:00,47529.68,0.025728,Sell
2021-05-16 16:32:57.074091632+00:00,Binance,2021-05-16 16:32:56.931000+00:00,47529.68,0.064173,Sell
2021-05-16 16:32:57.085196357+00:00,Binance,2021-05-16 16:32:56.946000+00:00,47529.68,0.44522,Sell
2021-05-16 16:32:57.085254321+00:00,Binance,2021-05-16 16:32:56.949000+00:00,47529.68,0.000278,Sell
2021-05-16 16:32:57.107633506+00:00,Binance,2021-05-16 16:32:56.971000+00:00,47529.69,0.0183,Buy
2021-05-16 16:32:57.120601280+00:00,Binance,2021-05-16 16:32:56.978000+00:00,47529.68,0.001259,Sell
2021-05-16 16:32:57.146009866+00:00,Binance,2021-05-16 16:32:57.027000+00:00,47529.68,0.003328,Sell
2021-05-16 16:32:57.242486953+00:00,OKEx,2021-05-16 16:32:57.061000+00:00,47528.1,1.373e-05,Buy
2021-05-16 16:32:57.345526022+00:00,Binance,2021-05-16 16:32:57.219000+00:00,47529.69,0.03751,Buy
2021-05-16 16:32:57.429935429+00:00,Binance,2021-05-16 16:32:57.278000+00:00,47529.69,0.00999,Buy
2021-05-16 16:32:57.457261654+00:00,Binance,2021-05-16 16:32:57.316000+00:00,47529.68,0.067393,Sell
2021-05-16 16:32:57.565568259+00:00,Binance,2021-05-16 16:32:57.427000+00:00,47529.7,0.000402,Buy
2021-05-16 16:32:57.595758855+00:00,OKEx,2021-05-16 16:32:57.418000+00:00,47528.1,2.847e-05,Buy
2021-05-16 16:32:57.675758347+00:00,OKEx,2021-05-16 16:32:57.495000+00:00,47528.0,0.00246359,Sell
2021-05-16 16:32:57.676073327+00:00,OKEx,2021-05-16 16:32:57.495000+00:00,47528.0,0.01572629,Sell
2021-05-16 16:32:57.763777654+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47529.7,1.8e-05,Buy
2021-05-16 16:32:57.766414542+00:00,OKEx,2021-05-16 16:32:57.585000+00:00,47531.7,0.0066765,Sell
2021-05-16 16:32:57.774545719+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47529.71,0.015526,Buy
2021-05-16 16:32:57.774618292+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47530.36,0.006085,Buy
2021-05-16 16:32:57.774646053+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47532.11,0.021359,Buy
2021-05-16 16:32:57.774663975+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47532.74,0.054599,Buy
2021-05-16 16:32:57.774682455+00:00,Binance,2021-05-16 16:32:57.639000+00:00,47532.75,0.145904,Buy
2021-05-16 16:32:57.799563928+00:00,Binance,2021-05-16 16:32:57.659000+00:00,47534.56,0.00472,Buy
2021-05-16 16:32:57.809440364+00:00,Binance,2021-05-16 16:32:57.670000+00:00,47534.56,0.00152,Buy
2021-05-16 16:32:57.840965659+00:00,Binance,2021-05-16 16:32:57.694000+00:00,47535.53,0.00472,Buy
2021-05-16 16:32:57.841051331+00:00,Binance,2021-05-16 16:32:57.695000+00:00,47535.52,0.01855,Sell
2021-05-16 16:32:57.841103904+00:00,Binance,2021-05-16 16:32:57.702000+00:00,47535.53,5E-06,Buy
2021-05-16 16:32:57.841118983+00:00,Binance,2021-05-16 16:32:57.702000+00:00,47541.45,0.003995,Buy
2021-05-16 16:32:57.841148856+00:00,Binance,2021-05-16 16:32:57.707000+00:00,47539.63,0.001655,Buy
2021-05-16 16:32:57.841162912+00:00,Binance,2021-05-16 16:32:57.707000+00:00,47541.45,0.024461,Buy
2021-05-16 16:32:57.902716004+00:00,Binance,2021-05-16 16:32:57.773000+00:00,47541.44,0.015099,Sell
2021-05-16 16:32:57.908908789+00:00,Binance,2021-05-16 16:32:57.786000+00:00,47541.44,0.00625,Sell
2021-05-16 16:32:57.961221318+00:00,Binance,2021-05-16 16:32:57.829000+00:00,47541.45,0.029422,Buy
2021-05-16 16:32:57.967044650+00:00,Binance,2021-05-16 16:32:57.832000+00:00,47541.44,0.009464,Sell
2021-05-16 16:32:58.007493356+00:00,Binance,2021-05-16 16:32:57.873000+00:00,47541.45,0.00051,Buy
2021-05-16 16:32:58.049984172+00:00,Binance,2021-05-16 16:32:57.916000+00:00,47541.45,0.0178,Buy
2021-05-16 16:32:58.069461972+00:00,Binance,2021-05-16 16:32:57.922000+00:00,47541.44,0.011791,Sell
2021-05-16 16:32:58.112635756+00:00,Binance,2021-05-16 16:32:57.973000+00:00,47541.45,0.012,Buy
2021-05-16 16:32:58.112658878+00:00,Binance,2021-05-16 16:32:57.973000+00:00,47541.44,0.015573,Sell
2021-05-16 16:32:58.128459365+00:00,Binance,2021-05-16 16:32:57.984000+00:00,47541.45,0.001154,Buy
2021-05-16 16:32:58.162945828+00:00,Binance,2021-05-16 16:32:58.028000+00:00,47541.98,0.000371,Buy
2021-05-16 16:32:58.235819440+00:00,Binance,2021-05-16 16:32:58.102000+00:00,47541.97,0.000503,Sell
2021-05-16 16:32:58.601825645+00:00,Binance,2021-05-16 16:32:58.422000+00:00,47541.97,0.000388,Sell
2021-05-16 16:32:58.623449417+00:00,OKEx,2021-05-16 16:32:58.408000+00:00,47546.2,0.00021,Sell
2021-05-16 16:32:58.626093505+00:00,Binance,2021-05-16 16:32:58.434000+00:00,47541.98,2.3e-05,Buy
2021-05-16 16:32:58.626172829+00:00,Binance,2021-05-16 16:32:58.434000+00:00,47542.14,0.007702,Buy
2021-05-16 16:32:58.626202204+00:00,Binance,2021-05-16 16:32:58.434000+00:00,47546.25,0.010575,Buy
2021-05-16 16:32:58.626223978+00:00,Binance,2021-05-16 16:32:58.439000+00:00,47546.25,0.001345,Buy
2021-05-16 16:32:58.647251243+00:00,Binance,2021-05-16 16:32:58.500000+00:00,47535.65,0.000504,Sell
2021-05-16 16:32:58.660004767+00:00,Binance,2021-05-16 16:32:58.523000+00:00,47535.35,0.010519,Sell
2021-05-16 16:32:58.682113059+00:00,Binance,2021-05-16 16:32:58.527000+00:00,47535.66,0.003835,Buy
2021-05-16 16:32:58.682136211+00:00,Binance,2021-05-16 16:32:58.536000+00:00,47535.35,0.001762,Sell
2021-05-16 16:32:58.747913829+00:00,OKEx,2021-05-16 16:32:58.569000+00:00,47546.2,0.005,Sell
2021-05-16 16:32:58.749446620+00:00,OKEx,2021-05-16 16:32:58.569000+00:00,47546.2,0.00021253,Sell
2021-05-16 16:32:58.783381007+00:00,OKEx,2021-05-16 16:32:58.605000+00:00,47545.9,0.02103,Sell
2021-05-16 16:32:58.789387806+00:00,Binance,2021-05-16 16:32:58.661000+00:00,47535.65,0.200409,Buy
2021-05-16 16:32:58.824553747+00:00,Binance,2021-05-16 16:32:58.672000+00:00,47535.65,0.104914,Buy
2021-05-16 16:32:58.866048514+00:00,Binance,2021-05-16 16:32:58.722000+00:00,47538.02,0.095808,Sell
2021-05-16 16:32:58.866160348+00:00,Binance,2021-05-16 16:32:58.724000+00:00,47538.02,0.000433,Sell
2021-05-16 16:32:58.912682832+00:00,Binance,2021-05-16 16:32:58.772000+00:00,47535.95,0.000383,Sell
2021-05-16 16:32:58.943840092+00:00,Binance,2021-05-16 16:32:58.820000+00:00,47535.95,0.000383,Sell
2021-05-16 16:32:59.071113066+00:00,Binance,2021-05-16 16:32:58.950000+00:00,47535.65,0.017,Sell
2021-05-16 16:32:59.141673206+00:00,Binance,2021-05-16 16:32:59.020000+00:00,47535.36,0.001324,Buy
2021-05-16 16:32:59.200809907+00:00,Binance,2021-05-16 16:32:59.060000+00:00,47535.35,0.003183,Sell
2021-05-16 16:32:59.218826158+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47535.35,0.491738,Sell
2021-05-16 16:32:59.227420567+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47531.94,0.02,Sell
2021-05-16 16:32:59.227485356+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47531.93,0.002554,Sell
2021-05-16 16:32:59.259796584+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47529.69,0.114591,Sell
2021-05-16 16:32:59.259856777+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47529.68,0.287403,Sell
2021-05-16 16:32:59.259876614+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47527.36,0.133537,Sell
2021-05-16 16:32:59.259895125+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47526.44,0.1,Sell
2021-05-16 16:32:59.259910513+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47523.44,0.136389,Sell
2021-05-16 16:32:59.259924154+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47523.43,0.042,Sell
2021-05-16 16:32:59.259937928+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47523.23,0.307684,Sell
2021-05-16 16:32:59.259952833+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47523.15,0.04,Sell
2021-05-16 16:32:59.259966774+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47521.61,0.041726,Sell
2021-05-16 16:32:59.259980808+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47518.86,0.010519,Sell
2021-05-16 16:32:59.259994041+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47515.74,0.08402,Sell
2021-05-16 16:32:59.260007628+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47515.44,0.003674,Sell
2021-05-16 16:32:59.260021554+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47513.3,0.000229,Sell
2021-05-16 16:32:59.260035436+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47512.14,0.16,Sell
2021-05-16 16:32:59.260049436+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47510.88,0.042076,Sell
2021-05-16 16:32:59.260063432+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47509.45,0.050447,Sell
2021-05-16 16:32:59.260077079+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47507.76,0.004378,Sell
2021-05-16 16:32:59.260090953+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47505.34,0.097715,Sell
2021-05-16 16:32:59.260104126+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47501.49,0.048001,Sell
2021-05-16 16:32:59.260117460+00:00,Binance,2021-05-16 16:32:59.078000+00:00,47500.0,0.000795,Sell
